File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,CExtractCallbackConsole::MessageError(const wchar_t *message),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,"CExtractCallbackConsole::SetOperationResult(Int32 operationResult, bool encrypted)",28,28,17,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,CExtractCallbackConsole::SetPassword(const UString &password),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,CExtractCallbackConsole::CryptoGetTextPassword(BSTR *password),7,7,5,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,CExtractCallbackConsole::BeforeOpen(const wchar_t *name),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,"CExtractCallbackConsole::OpenResult(const wchar_t * , HRESULT result, bool encrypted)",22,22,12,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,CExtractCallbackConsole::ThereAreNoFiles(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,CExtractCallbackConsole::ExtractResult(HRESULT result),24,24,15,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractingFilePath.cpp,ReplaceIncorrectChars(const UString &s),17,17,10,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractingFilePath.cpp,"CheckTail(const UString &name, int len)",7,7,6,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractingFilePath.cpp,"CheckNameNum(const UString &name, const wchar_t *reservedName)",10,10,7,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractingFilePath.cpp,IsSupportedName(const UString &name),15,15,9,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractingFilePath.cpp,GetCorrectFileName(const UString &path),4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractingFilePath.cpp,MakeCorrectPath(UStringVector &pathParts),16,16,8,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractingFilePath.cpp,MakePathNameFromParts(const UStringVector &parts),9,9,6,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractingFilePath.cpp,GetCorrectFsPath(const UString &path),7,7,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractingFilePath.cpp,GetCorrectFullFsPath(const UString &path),14,14,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,MyGetWindowsDirectory(FString &path),19,19,13,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,MyGetSystemDirectory(FString &path),19,19,13,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"SetDirTime(CFSTR fileName, const FILETIME *cTime, const FILETIME *aTime, const FILETIME *mTime)",27,26,13,6,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"GetLongPaths(CFSTR s1, CFSTR s2, UString &d1, UString &d2)",9,9,6,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"MySetFileAttributes(CFSTR fileName, DWORD fileAttributes)",19,19,8,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,MyRemoveDirectory(CFSTR path),19,19,8,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"MyMoveFile(CFSTR existFileName, CFSTR newFileName)",19,19,8,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,MyCreateDirectory(CFSTR path),22,22,9,9,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,CreateComplexDirectory(CFSTR _aPathName),41,41,25,21,0,2,0,5
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,DeleteFileAlways(CFSTR name),21,21,9,10,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"RemoveDirectorySubItems2(const FString pathPrefix, const NFind::CFileInfo &fileInfo)",4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,RemoveDirectoryWithSubItems(const FString &path),12,12,8,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"MyGetFullPathName(CFSTR fileName, FString &resFullPath)",3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,GetLastPart(CFSTR path),9,9,6,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"AddTrailingDots(CFSTR oldPath, FString &newPath)",13,13,10,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"MyGetFullPathName(CFSTR fileName, FString &resFullPath)",44,44,30,11,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,MySetCurrentDirectory(CFSTR path),11,11,5,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,MyGetCurrentDirectory(FString &path),20,20,14,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"GetFullPathAndSplit(CFSTR path, FString &resDirPrefix, FString &resFileName)",11,11,8,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"GetOnlyDirPrefix(CFSTR path, FString &resDirPrefix)",3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,MyGetTempPath(FString &path),20,20,14,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"CreateTempFile(CFSTR prefix, bool addRandom, FString &path, NIO::COutFile *outFile)",50,50,31,15,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"CTempFile::Create(CFSTR prefix, NIO::COutFile *outFile)",7,7,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"CTempFile::CreateRandomInTempFolder(CFSTR namePrefix, NIO::COutFile *outFile)",10,10,7,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,CTempFile::Remove(),5,5,4,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,"CTempFile::MoveTo(CFSTR name, bool deleteDestBefore)",7,7,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,CTempDir::Create(CFSTR prefix),10,10,7,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileDir.cpp,CTempDir::Remove(),5,5,4,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,CFileInfo::IsDots() const,6,6,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,"ConvertWIN32_FIND_DATA_To_FileInfo(const WIN32_FIND_DATAW &fd, CFileInfo &fi)",3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,GetCurrentCodePage(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,"ConvertWIN32_FIND_DATA_To_FileInfo(const WIN32_FIND_DATA &fd, CFileInfo &fi)",3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,CFindFile::Close(),7,7,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,"CFindFile::FindFirst(CFSTR wildcard, CFileInfo &fi)",30,30,16,10,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,CFindFile::FindNext(CFileInfo &fi),18,18,10,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,CFileInfoBase::Clear(),6,6,6,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,CFileInfo::Find(CFSTR wildcard),57,57,34,16,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,DoesFileExist(CFSTR name),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,DoesDirExist(CFSTR name),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,DoesFileOrDirExist(CFSTR name),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,CEnumerator::NextAny(CFileInfo &fi),5,5,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,CEnumerator::Next(CFileInfo &fi),8,8,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,"CEnumerator::Next(CFileInfo &fi, bool &found)",8,8,6,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,CFindChangeNotification::Close(),7,7,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,"CFindChangeNotification::FindFirst(CFSTR pathName, bool watchSubtree, DWORD notifyFilter)",18,18,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileFind.cpp,MyGetLogicalDriveStrings(CObjectVector<FString> &driveStrings),51,51,31,15,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,IsDeviceName(CFSTR n),21,20,10,14,0,0,1,8
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"GetLongPathBase(CFSTR s, UString &res)",24,23,16,8,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"GetLongPath(CFSTR path, UString &longPath)",4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,CFileBase::~CFileBase(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"CFileBase::Create(CFSTR fileName, DWORD desiredAccess, DWORD shareMode, DWORD creationDisposition, DWORD flagsAndAttributes)",30,28,11,6,2,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,CFileBase::Close(),7,7,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,CFileBase::GetPosition(UInt64 &position) const,2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,CFileBase::GetLength(UInt64 &length) const,16,15,9,6,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"CFileBase::Seek(Int64 distanceToMove, DWORD moveMethod, UInt64 &newPosition) const",17,16,10,5,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"CFileBase::Seek(UInt64 position, UInt64 &newPosition)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,CFileBase::SeekToBegin(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,CFileBase::SeekToEnd(UInt64 &newPosition),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,CInFile::GetDeviceLength(),26,23,12,5,2,0,1,1
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"CInFile::Open(CFSTR fileName, DWORD shareMode, DWORD creationDisposition, DWORD flagsAndAttributes)",4,4,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"CInFile::OpenShared(CFSTR fileName, bool shareForWrite)",1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,CInFile::Open(CFSTR fileName),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"CInFile::Read1(void *data, UInt32 size, UInt32 &processedSize)",5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"CInFile::ReadPart(void *data, UInt32 size, UInt32 &processedSize)",4,4,3,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"CInFile::Read(void *data, UInt32 size, UInt32 &processedSize)",16,16,12,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,GetCreationDisposition(bool createAlways),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"COutFile::Open(CFSTR fileName, DWORD shareMode, DWORD creationDisposition, DWORD flagsAndAttributes)",1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"COutFile::Open(CFSTR fileName, DWORD creationDisposition)",1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"COutFile::Create(CFSTR fileName, bool createAlways)",1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"COutFile::SetTime(const FILETIME *cTime, const FILETIME *aTime, const FILETIME *mTime)",1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,COutFile::SetMTime(const FILETIME *mTime),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"COutFile::WritePart(const void *data, UInt32 size, UInt32 &processedSize)",7,7,6,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,"COutFile::Write(const void *data, UInt32 size, UInt32 &processedSize)",16,16,12,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,COutFile::SetEndOfFile(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileIO.cpp,COutFile::SetLength(UInt64 length),7,7,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileName.cpp,NormalizeDirPathPrefix(FString &dirPath),5,5,3,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileName.cpp,NormalizeDirPathPrefix(UString &dirPath),5,5,3,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilePathAutoRename.cpp,"MakeAutoName(const FString &name, const FString &extension, unsigned value, FString &path)",7,7,7,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilePathAutoRename.cpp,AutoRenamePath(FString &fullProcessedPath),29,27,18,4,2,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,ConvertBoolToHRESULT(bool result),11,11,6,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,CInFileStream::CInFileStream(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,CInFileStream::~CInFileStream(),4,4,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,"CInFileStream::Read(void *data, UInt32 size, UInt32 *processedSize)",115,105,60,40,10,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,"CStdInFileStream::Read(void *data, UInt32 size, UInt32 *processedSize)",5,5,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,"CStdInFileStream::Read(void *data, UInt32 size, UInt32 *processedSize)",31,27,16,11,4,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,"CInFileStream::Seek(Int64 offset, UInt32 seekOrigin, UInt64 *newPosition)",45,37,21,12,8,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,CInFileStream::GetSize(UInt64 *size),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,COutFileStream::Close(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,"COutFileStream::Write(const void *data, UInt32 size, UInt32 *processedSize)",23,19,12,7,4,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,"COutFileStream::Seek(Int64 offset, UInt32 seekOrigin, UInt64 *newPosition)",21,17,10,8,4,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,COutFileStream::SetSize(UInt64 newSize),12,12,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,"CStdOutFileStream::Write(const void *data, UInt32 size, UInt32 *processedSize)",5,5,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FileStreams.cpp,"CStdOutFileStream::Write(const void *data, UInt32 size, UInt32 *processedSize)",39,33,20,11,4,0,2,16
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,CFilterCoder::CFilterCoder(),4,4,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,CFilterCoder::~CFilterCoder(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,"CFilterCoder::WriteWithLimit(ISequentialOutStream *outStream, UInt32 size)",10,10,7,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,"CFilterCoder::Code(ISequentialInStream *inStream, ISequentialOutStream *outStream, const UInt64 * , const UInt64 *outSize, ICompressProgressInfo *progress)",41,35,23,11,5,0,1,8
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,CFilterCoder::SetOutStream(ISequentialOutStream *outStream),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,CFilterCoder::ReleaseOutStream(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,"CFilterCoder::Write(const void *data, UInt32 size, UInt32 *processedSize)",31,31,21,11,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,CFilterCoder::Flush(),20,19,12,8,0,0,1,9
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,CFilterCoder::SetInStream(ISequentialInStream *inStream),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,CFilterCoder::ReleaseInStream(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,"CFilterCoder::Read(void *data, UInt32 size, UInt32 *processedSize)",40,40,27,12,0,1,0,2
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,"CFilterCoder::CryptoSetPassword(const Byte *data, UInt32 size)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,"CFilterCoder::SetCoderProperties(const PROPID *propIDs, const PROPVARIANT *properties, UInt32 numProperties)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,CFilterCoder::WriteCoderProperties(ISequentialOutStream *outStream),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,CFilterCoder::ResetInitVector(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\FilterCoder.cpp,"CFilterCoder::SetDecoderProperties2(const Byte *data, UInt32 size)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\IntToString.cpp,"ConvertUInt64ToString(UInt64 value, char *s, UInt32 base)",19,19,14,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\IntToString.cpp,"ConvertUInt64ToString(UInt64 value, wchar_t *s)",13,13,10,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\IntToString.cpp,"ConvertUInt32ToString(UInt32 value, char *s)",1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\IntToString.cpp,"ConvertUInt32ToString(UInt32 value, wchar_t *s)",1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\IntToString.cpp,"ConvertInt64ToString(Int64 value, char *s)",7,7,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\IntToString.cpp,"ConvertInt64ToString(Int64 value, wchar_t *s)",7,7,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\IntToString.cpp,"ConvertUInt32ToHexWithZeros(UInt32 value, char *s)",8,8,6,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,"GetAttribString(DWORD wa, bool isDir, char *s)",7,7,7,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,PrintSpaces(int numSpaces),3,3,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,"PrintString(EAdjustment adjustment, int width, const UString &textString)",18,18,13,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,"CFieldPrinter::Init(const CFieldInfoInit *standardFieldTable, int numItems)",14,14,12,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,"GetPropName(PROPID propID, BSTR name)",12,12,8,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,CFieldPrinter::Init(IInArchive *archive),16,16,14,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,CFieldPrinter::PrintTitle(),8,8,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,CFieldPrinter::PrintTitleLines(),8,8,5,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,IsFileTimeZero(CONST FILETIME *lpFileTime),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,PrintTime(const NCOM::CPropVariant &prop),16,16,9,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,"CFieldPrinter::PrintItemInfo(const CArc &arc, UInt32 index, bool techMode)",71,61,36,10,2,0,8,16
F:\papter datasets\Development\stats\7zip\console\List.cpp,"PrintNumberString(EAdjustment adjustment, int width, const UInt64 *value)",5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,"CFieldPrinter::PrintSummaryInfo(UInt64 numFiles, UInt64 numDirs, const UInt64 *size, const UInt64 *compressedSize)",28,28,21,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,"GetUInt64Value(IInArchive *archive, UInt32 index, PROPID propID, UInt64 &value)",8,8,6,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,"PrintPropPair(const wchar_t *name, const wchar_t *value)",2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\List.cpp,"ListArchives(CCodecs *codecs, const CIntVector &formatIndices, bool stdInMode, UStringVector &arcPaths, UStringVector &arcPathsFull, const NWildcard::CCensorNode &wildcardCensor, bool enableHeaders, bool techMode, #ifndef _NO_CRYPTO bool &passwordEnabled, UString &password, #endif UInt64 &numErrors)",229,208,137,42,21,1,0,5
F:\papter datasets\Development\stats\7zip\console\ListFileUtils.cpp,RemoveQuote(UString &s),4,4,2,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ListFileUtils.cpp,"ReadNamesFromListFile(CFSTR fileName, UStringVector &resultStrings, UINT codePage)",54,52,32,18,2,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"ReadPathFromRegistry(HKEY baseKey, LPCWSTR value, FString &path)",13,13,9,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,GetBaseFolderPrefixFromRegistry(),15,15,9,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"GetCoderClass(GetMethodPropertyFunc getMethodProperty, UInt32 index, PROPID propId, CLSID &clsId, bool &isAssigned)",12,12,9,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::LoadCodecs(),25,21,16,5,4,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"ReadProp( GetHandlerPropertyFunc getProp, GetHandlerPropertyFunc2 getProp2, UInt32 index, PROPID propID, NCOM::CPropVariant &prop)",4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"ReadBoolProp( GetHandlerPropertyFunc getProp, GetHandlerPropertyFunc2 getProp2, UInt32 index, PROPID propID, bool &res)",8,8,6,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"ReadStringProp( GetHandlerPropertyFunc getProp, GetHandlerPropertyFunc2 getProp2, UInt32 index, PROPID propID, UString &res)",8,8,6,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,RegisterArc(const CArcInfo *arcInfo),3,3,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"SplitString(const UString &srcString, UStringVector &destStrings)",22,22,13,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CArcInfoEx::FindExtension(const UString &ext) const,5,5,3,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"CArcInfoEx::AddExts(const wchar_t *ext, const wchar_t *addExt)",18,18,11,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::LoadFormats(),55,48,34,12,7,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecIcons::LoadIcons(HMODULE m),26,26,18,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"CCodecIcons::FindIconIndex(const UString &ext, int &iconIndex) const",12,12,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"CCodecs::LoadDll(const FString &dllPath, bool needCheckDll)",46,44,25,10,2,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::LoadDllsFromFolder(const FString &folderPrefix),10,10,7,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"SetBuffer(CByteBuffer &bb, const Byte *data, int size)",3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::Load(),32,30,20,2,2,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::FindFormatForArchiveName(const UString &arcPath) const,15,15,10,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::FindFormatForExtension(const UString &ext) const,7,7,4,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::FindFormatForArchiveType(const UString &arcType) const,5,5,3,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"CCodecs::FindFormatForArchiveType(const UString &arcType, CIntVector &formatIndices) const",18,18,13,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::GetNumberOfMethods(UInt32 *numMethods),7,7,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"CCodecs::GetProperty(UInt32 index, PROPID propID, PROPVARIANT *value)",27,25,14,7,2,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"CCodecs::CreateDecoder(UInt32 index, const GUID *iid, void **coder)",13,13,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"CCodecs::CreateEncoder(UInt32 index, const GUID *iid, void **coder)",13,13,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"CCodecs::CreateCoder(const UString &name, bool encode, CMyComPtr<ICompressCoder> &coder) const",18,18,12,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::GetCodecLibIndex(UInt32 index),15,15,5,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::GetCodecEncoderIsAssigned(UInt32 index),21,21,8,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,"CCodecs::GetCodecId(UInt32 index, UInt64 &id)",8,8,7,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\LoadCodecs.cpp,CCodecs::GetCodecName(UInt32 index),7,7,5,3,0,0,0,0
