File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setARPProtoAddrLen(u8 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getARPProtoAddrLen(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetARPProtoAddrLen(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setARPOpCode(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getARPOpCode(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetARPOpCode(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setARPSenderHwAddr(u8 * val),4,4,4,1,0,1,0,5
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getARPSenderHwAddr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetARPSenderHwAddr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setARPTargetHwAddr(u8 * val),4,4,4,1,0,1,0,5
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getARPTargetHwAddr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetARPTargetHwAddr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setARPSenderProtoAddr(struct in_addr val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getARPSenderProtoAddr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetARPSenderProtoAddr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setARPTargetProtoAddr(struct in_addr val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getARPTargetProtoAddr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetARPTargetProtoAddr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setEchoPort(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getEchoPort(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetEchoPort(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setEchoPassphrase(const char *str),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getEchoPassphrase(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetEchoPassphrase(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setOnce(bool val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::once(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::validateOptions(),351,225,127,51,44,2,82,831
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::canRunUDPWithoutPrivileges(),22,22,3,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::canDoIPv6ThroughSocket(),12,12,3,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::canDoIPv6Ethernet(),5,5,3,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::displayNpingDoneMsg(),15,14,5,1,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::displayStatistics(),102,93,85,5,5,1,4,17
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::cleanup(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::select_network_iface(),107,72,54,15,11,8,24,277
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setDefaultHeaderValues(),100,89,54,36,8,4,3,48
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setLastPacketSentTime(struct timeval t),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getLastPacketSentTime(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,"NpingOps::setDelayedRcvd(const char *str, nsock_event_id id)",7,7,6,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getDelayedRcvd(nsock_event_id *id),11,11,9,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::doCrypto(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::doCrypto(bool value),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::echoPayload(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::echoPayload(bool value),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getTotalProbes(),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::NpingTarget(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::Initialize(),41,41,41,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::Recycle(),3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::~NpingTarget(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::FreeInternal(),16,13,10,3,0,0,3,24
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::getTargetSockAddr(struct sockaddr_storage *ss, size_t *ss_len)",10,9,8,3,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setTargetSockAddr(struct sockaddr_storage *ss, size_t ss_len)",8,8,8,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv4Address(),6,6,6,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv4Address_aux(),6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv6Address_u8(),6,6,4,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv6Address(),6,6,6,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv6Address_aux(),6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::getSourceSockAddr(struct sockaddr_storage *ss, size_t *ss_len)",9,9,6,5,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setSourceSockAddr(struct sockaddr_storage *ss, size_t ss_len)",5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setSpoofedSourceSockAddr(struct sockaddr_storage *ss, size_t ss_len)",6,6,6,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::getSpoofedSourceSockAddr(struct sockaddr_storage *ss, size_t *ss_len)",9,9,6,5,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::spoofingSourceAddress(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv4SourceAddress(),6,6,6,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv4SourceAddress_aux(),6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv4SpoofedSourceAddress(),6,6,6,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv4SpoofedSourceAddress_aux(),6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv6SourceAddress(),6,6,6,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv6SourceAddress_aux(),6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getIPv6SourceAddress_u8(),6,6,4,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::setDirectlyConnected(bool connected),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::isDirectlyConnectedOrUnset(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::isDirectlyConnected(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::getNextHop(struct sockaddr_storage *next_hop, size_t *next_hop_len)",9,9,6,5,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setNextHop(struct sockaddr_storage *next_hop, size_t next_hop_len)",4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::setNextHopMACAddress(const u8 *addy),6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getNextHopMACAddress(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::setMACAddress(const u8 *addy),6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getMACAddress(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::setSrcMACAddress(const u8 *addy),6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getSrcMACAddress(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setDeviceNames(const char *name, const char *fullname)",5,5,3,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getDeviceName(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getDeviceFullName(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::setDeviceType(devtype type),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getDeviceType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::setResolvedHostName(char *name),18,16,12,4,0,0,2,18
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getResolvedHostName(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::setSuppliedHostName(char *name),9,9,7,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getSuppliedHostName(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::setNamedHost(bool val),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::isNamedHost(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::generateIPString(),14,14,12,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getSourceIPStr(),17,16,13,4,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getSpoofedSourceIPStr(),17,16,13,4,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getNextHopIPStr(),16,16,13,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getMACStr(u8 *mac),6,6,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getTargetMACStr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getSourceMACStr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getNextHopMACStr(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getTargetIPstr(),4,4,3,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::getNameAndIP(char *buf, size_t buflen)",9,9,9,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getNameAndIP(),4,4,3,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::obtainICMPSequence(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::getICMPIdentifier(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::determineNextHopMACAddress(),77,58,48,18,10,1,9,100
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::determineTargetMACAddress(),8,8,6,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::printTargetDetails(),28,26,24,2,2,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setProbeSentTCP(u16 sport, u16 dport)",17,14,11,5,0,1,3,51
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setProbeRecvTCP(u16 sport, u16 dport)",19,13,11,4,1,0,5,58
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setProbeRecvUDP(u16 sport, u16 dport)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setProbeSentUDP(u16 sport, u16 dport)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setProbeSentICMP(u16 id, u16 seq)",18,15,12,5,0,1,3,52
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,"NpingTarget::setProbeRecvICMP(u16 id, u16 seq)",14,10,9,2,3,0,1,4
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::setProbeSentARP(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::setProbeRecvARP(),4,2,2,1,0,0,2,7
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::updateRTTs(unsigned long int diff),18,15,11,4,2,0,1,6
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::printStats(),7,7,7,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::printCounts(),17,9,8,1,2,0,6,37
F:\papter datasets\Development\stats\nmap\nping\NpingTarget.cc,NpingTarget::printRTTs(),15,13,7,3,2,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::NpingTargets(),9,9,9,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::~NpingTargets(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::addSpec(char *spec),8,8,6,5,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,"NpingTargets::getNextTargetAddressAndName(struct sockaddr_storage *t, size_t *tlen, char *hname, size_t hlen)",68,52,37,20,10,6,6,121
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::getNextIPv4Address(u32 *addr),14,14,11,5,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::rewindSpecs(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::getTargetsFetched(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::getTargetSpecCount(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::processSpecs(),95,69,54,12,12,1,14,151
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::getNextTarget(),10,7,5,5,0,0,3,33
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::rewind(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::freeTargets(),9,9,8,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingTargets.cc,NpingTargets::findTarget(struct sockaddr_storage *tt),31,25,18,9,3,0,3,19
F:\papter datasets\Development\stats\nmap\nping\output.cc,"nping_fatal(int level, const char *str, ...)",27,20,17,6,6,1,1,15
F:\papter datasets\Development\stats\nmap\nping\output.cc,"nping_warning(int level, const char *str, ...)",33,25,20,8,5,2,3,41
F:\papter datasets\Development\stats\nmap\nping\output.cc,"nping_print(int level, const char *str, ...)",32,24,19,8,5,2,3,41
F:\papter datasets\Development\stats\nmap\nping\output.cc,"fatal(const char *str, ...)",12,11,11,1,0,0,1,6
F:\papter datasets\Development\stats\nmap\nping\output.cc,"error(const char *str, ...)",11,10,10,1,0,0,1,6
F:\papter datasets\Development\stats\nmap\nping\output.cc,"pfatal(const char *str, ...)",12,11,11,1,0,0,1,6
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,ProbeMode::ProbeMode(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,ProbeMode::~ProbeMode(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,ProbeMode::reset(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,ProbeMode::init_nsock(),21,15,11,4,2,0,4,27
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,ProbeMode::cleanup(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,ProbeMode::getNsockPool(),4,4,3,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,ProbeMode::start(),326,228,178,54,38,32,60,702
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::fillPacket(NpingTarget *target, u16 port, u8 *buff, int bufflen, int *filledlen, int rawfd)",86,66,42,18,8,4,12,146
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::createIPv4(IPv4Header *i, PacketElement *next_element, const char *next_proto, NpingTarget *target)",37,26,19,7,7,5,4,27
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::createIPv6(IPv6Header *i, PacketElement *next_element, const char *next_proto, NpingTarget *target)",31,24,19,5,4,0,3,10
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,ProbeMode::doIPv6ThroughSocket(int rawfd),48,30,17,9,5,1,13,138
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::fillPacketTCP(NpingTarget *target, u16 port, u8 *buff, int bufflen, int *filledlen, int rawfd)",120,73,57,24,22,1,25,184
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::fillPacketUDP(NpingTarget *target, u16 port, u8 *buff, int bufflen, int *filledlen, int rawfd)",96,61,45,16,21,1,14,124
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::fillPacketICMP(NpingTarget *target, u8 *buff, int bufflen, int *filledlen, int rawfd)",152,111,62,25,32,1,9,74
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::fillPacketARP(NpingTarget *target, u8 *buff, int bufflen, int *filledlen, int rawfd)",93,60,37,13,19,6,14,93
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,ProbeMode::getBPFFilterString(),215,179,124,45,14,7,22,341
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"is_response_icmp(const unsigned char *packet, unsigned int packetlen)",66,51,38,22,9,0,6,55
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::probe_nping_event_handler(nsock_pool nsp, nsock_event nse, void *mydata)",213,161,125,27,27,1,25,229
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::probe_delayed_output_handler(nsock_pool nsp, nsock_event nse, void *mydata)",7,7,6,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::probe_tcpconnect_event_handler(nsock_pool nsp, nsock_event nse, void *mydata)",196,141,111,23,20,22,35,523
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"ProbeMode::probe_udpunpriv_event_handler(nsock_pool nsp, nsock_event nse, void *mydata)",240,160,130,26,33,24,47,651
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"nping_event_handler(nsock_pool nsp, nsock_event nse, void *arg)",4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"tcpconnect_event_handler(nsock_pool nsp, nsock_event nse, void *arg)",4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"udpunpriv_event_handler(nsock_pool nsp, nsock_event nse, void *arg)",4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\ProbeMode.cc,"delayed_output_handler(nsock_pool nsp, nsock_event nse, void *arg)",4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingTimer::NpingTimer(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingTimer::~NpingTimer(),2,1,1,0,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingTimer::reset(),5,5,5,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingTimer::start(),5,5,4,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingTimer::stop(),5,5,4,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingTimer::elapsed(struct timeval *now),19,15,13,4,0,0,4,38
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingTimer::is_started(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingTimer::is_stopped(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingTimer::timeval_set(const struct timeval *tv),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::NpingStats(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::~NpingStats(),2,1,1,0,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::reset(),15,11,11,0,4,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::addSentPacket(u32 len),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::addRecvPacket(u32 len),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::addEchoedPacket(u32 len),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::addEchoClientServed(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::startClocks(),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::stopClocks(),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::startTxClock(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::stopTxClock(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::startRxClock(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::stopRxClock(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::startRuntime(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::stopRuntime(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::elapsedTx(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::elapsedRx(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::elapsedRuntime(struct timeval *now),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getSentPackets(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getSentBytes(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getRecvPackets(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getRecvBytes(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getEchoedPackets(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getEchoedBytes(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getEchoClientsServed(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getLostPackets(),5,5,3,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getLostPacketPercentage(),11,8,7,2,0,0,3,28
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getLostPacketPercentage100(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getUnmatchedPackets(),5,5,3,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getUnmatchedPacketPercentage(),8,8,7,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getUnmatchedPacketPercentage100(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getOverallTxPacketRate(),6,6,4,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getOverallTxByteRate(),6,6,4,3,0,0,0,0
