File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Development\stats\nmap\ncat\util.c,"sadd(size_t l, size_t r)",7,6,5,2,1,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"smul(size_t l, size_t r)",7,6,5,2,1,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,windows_init(),7,6,5,1,1,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"loguser(const char *fmt, ...)",8,7,7,0,1,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"loguser_noprefix(const char *fmt, ...)",7,6,6,0,1,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"logdebug(const char *fmt, ...)",8,7,7,0,1,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"logtest(const char *fmt, ...)",8,7,7,0,1,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,die(char *err),4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"bye(const char *fmt, ...)",11,9,9,0,2,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"zmem(void *mem, size_t n)",2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"strbuf_append(char **buf, size_t *size, size_t *offset, const char *s, size_t n)",13,10,9,2,3,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"strbuf_append_str(char **buf, size_t *size, size_t *offset, const char *s)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"strbuf_sprintf(char **buf, size_t *size, size_t *offset, const char *fmt, ...)",26,22,17,5,4,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,addr_is_local(const union sockaddr_u *su),49,44,27,23,3,0,2,13
F:\papter datasets\Development\stats\nmap\ncat\util.c,inet_socktop(const union sockaddr_u *su),19,16,9,3,3,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,inet_port(const union sockaddr_u *su),10,9,5,4,1,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"do_listen(int type, int proto, const union sockaddr_u *srcaddr_u)",86,65,30,19,9,0,12,84
F:\papter datasets\Development\stats\nmap\ncat\util.c,do_connect(int type),32,24,14,9,5,0,3,22
F:\papter datasets\Development\stats\nmap\ncat\util.c,"buildsrcrte(struct in_addr dstaddr, struct in_addr routes[], int numroutes, int ptr, size_t *len)",27,19,17,3,8,3,0,9
F:\papter datasets\Development\stats\nmap\ncat\util.c,allow_access(const union sockaddr_u *su),9,6,4,5,1,0,2,20
F:\papter datasets\Development\stats\nmap\ncat\util.c,"ms_to_timeval(struct timeval *tv, long ms)",3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"add_fdinfo(fd_list_t *fdl, struct fdinfo *s)",14,10,7,5,4,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"add_fd(fd_list_t *fdl, int fd)",6,4,5,1,2,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"rm_fd(fd_list_t *fdl, int fd)",31,19,11,9,7,0,5,34
F:\papter datasets\Development\stats\nmap\ncat\util.c,get_maxfd(fd_list_t *fdl),8,6,4,3,2,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"get_fdinfo(const fd_list_t *fdl, int fd)",8,6,4,4,2,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"init_fdlist(fd_list_t *fdl, int maxfds)",8,7,6,1,1,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,free_fdlist(fd_list_t *fdl),4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\ncat\util.c,"fix_line_endings(char *src, int *len, char **dst, int *state)",35,27,21,8,5,0,3,27
